Time,Power Consumption (kW),Power Generation (kW),Power Surplus (kW)
17:08:15,1.75,3.18,1.4300000000000002
17:08:20,2.18,3.05,0.8699999999999997
17:08:25,1.72,2.52,0.8
17:08:30,2.45,2.33,-0.1200000000000001
17:08:35,1.89,2.66,0.7700000000000002
17:08:40,1.96,2.32,0.3599999999999999
17:08:45,1.55,2.34,0.7899999999999998
17:08:50,1.63,2.79,1.1600000000000001
17:08:55,2.04,3.04,1.0
17:09:00,1.92,3.05,1.13
17:09:05,1.51,2.61,1.0999999999999999
17:09:10,1.55,2.84,1.2899999999999998
17:09:15,1.74,2.3,0.5599999999999998
17:09:20,1.6,2.33,0.73
17:09:25,1.66,2.87,1.2100000000000002
17:09:30,2.39,2.99,0.6000000000000001
17:09:35,2.35,2.56,0.20999999999999996
17:09:40,2.28,2.72,0.4400000000000004
17:09:45,2.42,2.62,0.20000000000000018
17:09:50,1.83,3.17,1.3399999999999999
17:09:55,1.7,2.25,0.55
17:10:00,2.25,2.43,0.18000000000000016
17:10:05,1.62,3.18,1.56
17:10:10,1.83,2.45,0.6200000000000001
17:10:15,1.61,3.05,1.4399999999999997
17:10:20,1.59,2.28,0.6899999999999997
17:10:25,2.4,2.7,0.30000000000000027
17:10:30,1.55,3.14,1.59
17:10:35,1.61,3.18,1.57
17:10:40,1.86,2.72,0.8600000000000001
17:10:45,2.29,2.33,0.040000000000000036
17:10:50,2.06,3.19,1.13
17:10:55,2.06,3.13,1.0699999999999998
17:11:00,1.82,2.4,0.5799999999999998
17:11:05,2.26,2.72,0.4600000000000004
17:11:10,1.76,2.32,0.5599999999999998
17:11:15,2.04,2.29,0.25
17:11:20,1.99,3.23,1.24
17:11:25,1.76,2.3,0.5399999999999998
17:11:30,1.86,2.63,0.7699999999999998
17:11:35,2.03,2.9,0.8700000000000001
17:11:40,2.36,2.75,0.3900000000000001
17:11:45,1.82,3.2,1.3800000000000001
17:11:50,1.92,2.41,0.4900000000000002
17:11:55,1.78,3.13,1.3499999999999999
17:12:00,2.18,3.01,0.8299999999999996
17:12:05,1.7,2.78,1.0799999999999998
17:12:10,1.94,3.11,1.17
17:12:15,1.5,3.12,1.62
17:12:20,1.83,2.28,0.44999999999999973
17:12:25,1.7,2.27,0.5700000000000001
17:12:30,1.52,3.06,1.54
17:12:35,1.96,2.92,0.96
17:12:40,1.98,2.4,0.41999999999999993
17:12:45,2.42,2.86,0.43999999999999995
17:12:50,1.98,2.6,0.6200000000000001
17:12:55,2.26,2.27,0.010000000000000231
17:13:00,1.64,2.45,0.8100000000000003
17:13:05,1.63,2.38,0.75
17:13:10,2.02,2.93,0.9100000000000001
17:13:15,1.94,2.86,0.9199999999999999
17:13:20,1.98,2.45,0.4700000000000002
17:13:25,2.04,2.59,0.5499999999999998
17:13:30,1.56,3.01,1.4499999999999997
17:13:35,1.71,2.82,1.1099999999999999
17:13:40,2.33,3.03,0.6999999999999997
17:13:45,1.74,2.7,0.9600000000000002
17:13:50,2.23,3.22,0.9900000000000002
17:13:55,1.54,2.7,1.1600000000000001
17:14:00,2.04,2.7,0.6600000000000001
17:14:05,2.49,2.98,0.48999999999999977
17:14:10,2.46,2.33,-0.1299999999999999
17:14:15,1.74,3.18,1.4400000000000002
17:14:20,1.65,2.86,1.21
17:14:25,2.41,2.39,-0.020000000000000018
17:14:30,2.3,2.65,0.3500000000000001
17:14:35,2.02,2.34,0.31999999999999984
17:14:40,1.9,2.71,0.81
17:14:45,1.82,2.69,0.8699999999999999
17:14:50,1.69,2.57,0.8799999999999999
17:14:55,1.8,2.34,0.5399999999999998
17:15:00,1.6,3.24,1.6400000000000001
17:15:05,2.48,2.98,0.5
17:15:10,2.37,3.07,0.6999999999999997
17:15:15,1.83,2.4,0.5699999999999998
17:15:20,2.34,2.76,0.41999999999999993
17:15:25,2.37,2.66,0.29000000000000004
17:15:30,2.48,3.04,0.56
17:15:35,1.91,2.67,0.76
17:15:40,2.46,2.46,0.0
17:15:45,1.61,2.93,1.32
17:15:50,1.86,2.3,0.4399999999999997
17:15:55,2.39,2.94,0.5499999999999998
17:16:00,2.31,2.83,0.52
17:16:05,2.03,2.42,0.3900000000000001
17:16:10,1.67,2.94,1.27
17:16:15,1.6,2.27,0.6699999999999999
17:16:20,2.29,3.0,0.71
17:16:25,1.94,2.43,0.4900000000000002
17:16:30,1.78,2.38,0.5999999999999999
17:16:35,2.34,2.76,0.41999999999999993
17:16:40,1.7,2.45,0.7500000000000002
17:16:45,2.08,2.97,0.8900000000000001
17:16:50,1.78,2.4,0.6199999999999999
17:16:55,2.39,2.41,0.020000000000000018
17:17:00,2.04,2.39,0.3500000000000001
17:17:05,1.69,2.31,0.6200000000000001
17:17:10,2.32,3.1,0.7800000000000002
17:17:15,2.45,3.17,0.7199999999999998
17:17:20,2.3,2.53,0.22999999999999998
17:17:25,2.17,2.78,0.6099999999999999
17:17:30,2.13,2.99,0.8600000000000003
17:17:35,1.77,2.6,0.8300000000000001
17:17:40,2.27,2.85,0.5800000000000001
17:17:45,2.04,2.83,0.79
17:17:50,1.95,2.36,0.4099999999999999
17:17:55,2.01,2.46,0.4500000000000002
17:18:00,1.67,3.17,1.5
17:18:05,2.31,3.16,0.8500000000000001
17:18:10,1.83,3.22,1.3900000000000001
17:18:15,1.51,2.9,1.39
17:18:20,1.81,2.5,0.69
17:18:25,1.82,2.84,1.0199999999999998
17:18:30,2.37,3.21,0.8399999999999999
17:18:35,2.01,2.79,0.7800000000000002
17:18:40,1.97,2.89,0.9200000000000002
17:18:45,2.45,3.09,0.6399999999999997
17:18:50,1.85,2.97,1.12
17:18:55,2.46,2.82,0.3599999999999999
17:19:00,1.97,2.56,0.5900000000000001
17:19:05,2.13,2.43,0.30000000000000027
17:19:10,1.65,2.89,1.2400000000000002
17:19:15,1.73,3.01,1.2799999999999998
17:19:20,1.79,2.54,0.75
17:19:25,2.41,2.39,-0.020000000000000018
17:19:30,1.71,2.5,0.79
17:19:35,1.51,2.82,1.3099999999999998
17:19:40,2.13,2.54,0.41000000000000014
17:19:45,1.87,2.62,0.75
17:19:50,2.08,2.99,0.9100000000000001
17:19:55,2.22,2.42,0.19999999999999973
17:20:00,1.58,2.9,1.3199999999999998
17:20:05,2.21,2.41,0.20000000000000018
17:20:10,1.83,2.65,0.8199999999999998
17:20:15,1.86,3.19,1.3299999999999998
17:20:20,2.24,2.95,0.71
17:20:25,1.84,3.23,1.39
17:20:30,1.56,2.31,0.75
17:20:35,2.02,3.18,1.1600000000000001
17:20:40,1.92,2.79,0.8700000000000001
17:20:45,2.04,3.09,1.0499999999999998
17:20:50,2.3,2.41,0.11000000000000032
17:20:55,2.13,2.92,0.79
17:21:00,1.76,2.52,0.76
17:21:05,2.48,2.32,-0.16000000000000014
17:21:10,2.46,2.47,0.010000000000000231
17:21:15,1.58,3.04,1.46
17:21:20,1.64,2.46,0.8200000000000001
17:21:25,1.79,2.67,0.8799999999999999
17:21:30,2.32,3.0,0.6800000000000002
17:21:35,2.14,3.05,0.9099999999999997
17:21:40,1.67,2.99,1.3200000000000003
17:21:45,2.19,2.66,0.4700000000000002
17:21:50,2.15,3.2,1.0500000000000003
17:21:55,1.65,3.07,1.42
17:22:00,1.83,2.77,0.94
17:22:05,2.42,2.94,0.52
17:22:10,2.3,3.18,0.8800000000000003
17:22:15,1.7,2.32,0.6199999999999999
17:22:20,1.83,2.92,1.0899999999999999
17:22:25,1.61,2.98,1.3699999999999999
17:22:30,2.37,2.36,-0.010000000000000231
17:22:35,1.58,2.38,0.7999999999999998
17:22:40,2.14,3.03,0.8899999999999997
17:22:45,2.33,3.04,0.71
17:22:50,1.95,2.26,0.30999999999999983
17:22:55,1.94,2.87,0.9300000000000002
17:23:00,1.62,3.09,1.4699999999999998
17:23:05,2.3,3.0,0.7000000000000002
17:23:10,1.78,2.7,0.9200000000000002
17:23:15,1.89,2.26,0.3699999999999999
17:23:20,1.91,2.8,0.8899999999999999
17:23:25,2.15,2.75,0.6000000000000001
17:23:30,2.19,2.31,0.1200000000000001
17:23:35,2.18,2.65,0.46999999999999975
17:23:40,2.05,2.28,0.22999999999999998
17:23:45,2.29,2.61,0.31999999999999984
17:23:50,1.83,2.85,1.02
17:23:55,1.72,2.76,1.0399999999999998
17:24:00,2.32,2.42,0.10000000000000009
17:24:05,2.18,3.23,1.0499999999999998
17:24:10,1.95,2.63,0.6799999999999999
17:24:15,2.33,3.1,0.77
17:24:20,1.69,2.55,0.8599999999999999
17:24:25,1.85,2.51,0.6599999999999997
17:24:30,2.1,3.09,0.9899999999999998
17:24:35,1.66,2.46,0.8
17:24:40,1.8,2.87,1.07
17:24:45,2.21,2.48,0.27
17:24:50,1.98,3.1,1.12
17:24:55,2.02,3.17,1.15
17:25:00,1.6,2.75,1.15
17:25:05,2.27,2.65,0.3799999999999999
17:25:10,1.83,2.73,0.8999999999999999
17:25:15,2.11,2.31,0.20000000000000018
17:25:20,1.83,3.19,1.3599999999999999
17:25:25,2.43,2.71,0.2799999999999998
17:25:30,1.55,3.22,1.6700000000000002
17:25:35,1.76,2.74,0.9800000000000002
17:25:40,1.97,3.21,1.24
17:25:45,1.7,2.67,0.97
17:25:50,2.09,2.56,0.4700000000000002
17:25:55,1.84,2.41,0.5700000000000001
17:26:00,2.32,3.12,0.8000000000000003
17:26:05,2.42,2.31,-0.10999999999999988
17:26:10,1.94,2.28,0.33999999999999986
17:26:15,2.16,2.54,0.3799999999999999
17:26:20,2.33,2.66,0.33000000000000007
17:26:25,1.65,2.89,1.2400000000000002
17:26:30,2.33,2.37,0.040000000000000036
17:26:35,1.91,3.16,1.2500000000000002
17:26:40,1.86,3.02,1.16
17:26:45,1.55,3.02,1.47
17:26:50,2.47,2.43,-0.040000000000000036
17:26:55,2.34,2.94,0.6000000000000001
17:27:00,2.13,3.08,0.9500000000000002
17:27:05,2.25,2.65,0.3999999999999999
17:27:10,1.51,2.73,1.22
17:27:15,2.31,2.84,0.5299999999999998
17:27:20,1.56,2.65,1.0899999999999999
17:27:25,2.28,2.55,0.27
17:27:30,2.1,2.67,0.5699999999999998
17:27:35,2.18,3.1,0.9199999999999999
17:27:40,2.3,3.04,0.7400000000000002
17:27:45,2.29,2.84,0.5499999999999998
17:27:50,1.74,3.24,1.5000000000000002
17:27:55,1.68,3.2,1.5200000000000002
17:28:00,1.5,2.79,1.29
17:28:05,2.34,2.93,0.5900000000000003
17:28:10,2.13,3.17,1.04
17:28:15,1.91,2.77,0.8600000000000001
17:28:20,2.44,2.72,0.28000000000000025
17:28:25,1.84,2.59,0.7499999999999998
17:28:30,1.68,2.29,0.6100000000000001
17:28:35,2.32,2.47,0.15000000000000036
17:28:40,1.76,3.07,1.3099999999999998
17:28:45,2.43,2.44,0.009999999999999787
17:28:50,1.9,2.66,0.7600000000000002
17:28:55,1.67,2.34,0.6699999999999999
17:29:00,2.37,2.73,0.3599999999999999
17:29:05,2.19,2.52,0.33000000000000007
17:29:10,1.98,2.74,0.7600000000000002
17:29:15,2.05,2.98,0.9300000000000002
17:29:20,1.83,3.22,1.3900000000000001
17:29:25,1.89,2.98,1.09
17:29:30,1.5,2.33,0.8300000000000001
17:29:35,2.47,2.26,-0.2100000000000004
17:29:40,1.51,3.06,1.55
17:29:45,1.74,3.16,1.4200000000000002
17:29:50,1.73,3.03,1.2999999999999998
17:29:55,2.46,3.09,0.6299999999999999
17:30:00,1.88,3.24,1.3600000000000003
17:30:05,2.04,2.38,0.33999999999999986
17:30:10,1.76,2.7,0.9400000000000002
17:30:15,1.74,2.7,0.9600000000000002
17:30:20,2.06,2.7,0.6400000000000001
17:30:25,2.24,2.27,0.029999999999999805
17:30:30,2.08,2.47,0.3900000000000001
17:30:35,1.53,3.19,1.66
17:30:40,1.56,2.74,1.1800000000000002
17:30:45,1.76,2.55,0.7899999999999998
17:30:50,1.92,2.62,0.7000000000000002
17:30:55,1.79,3.23,1.44
17:31:00,1.65,2.37,0.7200000000000002
17:31:05,1.64,2.7,1.0600000000000003
17:31:10,1.76,2.49,0.7300000000000002
17:31:15,2.11,3.03,0.9199999999999999
17:31:20,1.74,2.71,0.97
17:31:25,1.56,2.66,1.1
17:31:30,1.51,3.01,1.4999999999999998
17:31:35,1.97,3.04,1.07
17:31:40,2.12,2.72,0.6000000000000001
17:31:45,1.63,2.87,1.2400000000000002
17:31:50,2.16,2.55,0.3899999999999997
17:31:55,2.4,2.49,0.0900000000000003
17:32:00,2.08,3.05,0.9699999999999998
17:32:05,1.71,2.46,0.75
17:32:10,1.66,3.11,1.45
17:32:15,2.26,2.55,0.29000000000000004
17:32:20,1.86,2.65,0.7899999999999998
17:32:25,2.12,2.39,0.27
17:32:30,2.34,3.19,0.8500000000000001
17:32:35,2.48,2.44,-0.040000000000000036
17:32:40,2.31,3.14,0.8300000000000001
17:32:45,1.86,2.51,0.6499999999999997
17:32:50,2.41,3.22,0.81
17:32:55,1.51,2.31,0.8
17:33:00,2.17,2.96,0.79
17:33:05,1.67,2.29,0.6200000000000001
17:33:10,2.25,2.74,0.4900000000000002
17:33:15,1.96,2.83,0.8700000000000001
17:33:20,1.59,2.42,0.8299999999999998
17:33:25,2.34,2.31,-0.029999999999999805
17:33:30,1.51,2.86,1.3499999999999999
17:33:35,2.3,3.05,0.75
17:33:40,1.77,2.74,0.9700000000000002
17:33:45,1.86,2.97,1.11
17:33:50,2.09,2.91,0.8200000000000003
17:33:55,1.9,2.47,0.5700000000000003
17:34:00,2.36,2.75,0.3900000000000001
17:34:05,2.4,3.08,0.6800000000000002
17:34:10,2.37,2.27,-0.10000000000000009
17:34:15,2.1,2.41,0.31000000000000005
17:34:20,1.78,2.55,0.7699999999999998
17:34:25,2.49,2.45,-0.040000000000000036
17:34:30,1.5,3.16,1.6600000000000001
17:34:35,1.55,2.8,1.2499999999999998
17:34:40,2.28,2.51,0.22999999999999998
17:34:45,2.08,3.0,0.9199999999999999
17:34:50,2.3,2.52,0.2200000000000002
17:34:55,1.93,2.9,0.97
17:35:00,2.34,2.69,0.3500000000000001
17:35:05,1.59,2.75,1.16
17:35:10,1.83,2.5,0.6699999999999999
17:35:15,2.36,2.69,0.33000000000000007
17:35:20,1.69,2.41,0.7200000000000002
17:35:25,2.31,2.72,0.41000000000000014
17:35:30,2.24,2.45,0.20999999999999996
17:35:35,2.26,3.17,0.9100000000000001
17:35:40,1.65,2.38,0.73
17:35:45,2.34,3.24,0.9000000000000004
17:35:50,2.03,2.63,0.6000000000000001
17:35:55,2.11,2.75,0.6400000000000001
17:36:00,1.52,2.4,0.8799999999999999
17:36:05,2.29,2.65,0.3599999999999999
17:36:10,2.49,3.16,0.6699999999999999
17:36:15,2.19,2.93,0.7400000000000002
17:36:20,1.88,2.26,0.3799999999999999
17:36:25,1.89,2.33,0.44000000000000017
17:36:30,2.34,3.18,0.8400000000000003
17:36:35,2.07,2.34,0.27
17:36:40,2.06,2.72,0.6600000000000001
17:36:45,1.57,2.42,0.8499999999999999
17:36:50,2.26,2.49,0.23000000000000043
17:36:55,2.15,3.07,0.9199999999999999
17:37:00,2.0,2.43,0.43000000000000016
17:37:05,2.33,3.05,0.7199999999999998
17:37:10,1.9,2.9,1.0
17:37:15,2.33,2.9,0.5699999999999998
17:37:20,2.5,2.46,-0.040000000000000036
17:37:25,2.44,3.03,0.5899999999999999
17:37:30,2.07,2.84,0.77
17:37:35,1.78,2.89,1.11
17:37:40,1.69,3.13,1.44
17:37:45,1.97,2.3,0.32999999999999985
17:37:50,1.56,3.25,1.69
17:37:55,1.71,2.67,0.96
17:38:00,1.77,2.87,1.1
17:38:05,1.57,2.37,0.8
17:38:10,2.33,2.31,-0.020000000000000018
17:38:15,2.0,2.48,0.48
17:38:20,1.63,2.97,1.3400000000000003
17:38:25,2.11,2.66,0.5500000000000003
17:38:30,1.81,2.43,0.6200000000000001
17:38:35,1.65,2.26,0.6099999999999999
17:38:40,1.78,3.13,1.3499999999999999
17:38:45,2.47,3.24,0.77
17:38:50,1.67,2.48,0.81
17:38:55,2.03,2.93,0.9000000000000004
17:39:00,1.51,2.77,1.26
17:39:05,2.03,2.38,0.3500000000000001
17:39:10,1.86,2.28,0.4199999999999997
17:39:15,2.21,2.7,0.4900000000000002
17:39:20,1.62,2.41,0.79
17:39:25,1.55,2.47,0.9200000000000002
17:39:30,2.46,3.01,0.5499999999999998
17:39:35,1.59,2.94,1.3499999999999999
17:39:40,1.69,2.64,0.9500000000000002
17:39:45,2.44,2.47,0.03000000000000025
17:39:50,1.71,2.9,1.19
17:39:55,1.61,3.15,1.5399999999999998
17:40:00,1.73,3.04,1.31
17:40:05,2.19,2.32,0.1299999999999999
17:40:10,2.02,3.22,1.2000000000000002
17:40:15,2.31,2.52,0.20999999999999996
17:40:20,1.66,2.83,1.1700000000000002
17:40:25,1.56,3.03,1.4699999999999998
17:40:30,1.97,2.77,0.8
17:40:35,1.8,2.27,0.47
17:40:40,1.52,2.26,0.7399999999999998
17:40:45,2.0,2.53,0.5299999999999998
17:40:50,2.11,2.57,0.45999999999999996
17:40:55,2.32,2.59,0.27
17:41:00,1.76,2.68,0.9200000000000002
17:41:05,1.75,3.1,1.35
17:41:10,2.34,3.02,0.6800000000000002
17:41:15,2.13,2.36,0.22999999999999998
17:41:20,1.99,3.22,1.2300000000000002
17:41:25,1.95,2.33,0.3800000000000001
17:41:30,2.07,2.36,0.29000000000000004
17:41:35,2.49,2.96,0.46999999999999975
17:41:40,2.31,3.06,0.75
17:41:45,2.45,2.25,-0.20000000000000018
17:41:50,2.04,2.31,0.27
17:41:55,1.62,2.31,0.69
17:42:00,2.09,2.34,0.25
17:42:05,2.4,2.35,-0.04999999999999982
17:42:10,2.46,2.55,0.08999999999999986
17:42:15,1.88,3.07,1.19
17:42:20,2.21,3.19,0.98
17:42:25,1.79,3.21,1.42
17:42:30,1.69,2.6,0.9100000000000001
17:42:35,1.76,3.22,1.4600000000000002
17:42:40,2.19,2.28,0.08999999999999986
17:42:45,1.96,2.29,0.33000000000000007
17:42:50,1.62,2.39,0.77
17:42:55,2.42,2.32,-0.10000000000000009
17:43:00,2.32,2.36,0.040000000000000036
17:43:05,2.16,3.01,0.8499999999999996
17:43:10,1.67,2.61,0.94
17:43:15,1.56,2.4,0.8399999999999999
17:43:20,1.82,2.61,0.7899999999999998
17:43:25,2.25,2.33,0.08000000000000007
17:43:30,2.42,2.5,0.08000000000000007
17:43:35,1.65,3.17,1.52
17:43:40,1.82,2.28,0.45999999999999974
17:43:45,2.09,3.2,1.1100000000000003
17:43:50,1.85,2.42,0.5699999999999998
17:43:55,1.88,2.62,0.7400000000000002
17:44:00,1.62,3.07,1.4499999999999997
17:44:05,2.21,2.45,0.2400000000000002
17:44:10,1.99,2.81,0.8200000000000001
17:44:15,1.77,2.49,0.7200000000000002
17:44:20,1.88,2.93,1.0500000000000003
17:44:25,2.17,3.17,1.0
17:44:30,2.31,3.11,0.7999999999999998
17:44:35,2.04,3.13,1.0899999999999999
17:44:40,1.59,3.06,1.47
17:44:45,1.71,2.7,0.9900000000000002
17:44:50,1.67,2.53,0.8599999999999999
17:44:55,1.64,2.76,1.1199999999999999
17:45:00,1.89,2.42,0.53
17:45:05,2.46,2.68,0.2200000000000002
17:45:10,2.37,3.13,0.7599999999999998
17:45:15,1.95,3.06,1.11
17:45:20,2.02,2.74,0.7200000000000002
17:45:25,1.76,2.44,0.6799999999999999
17:45:30,1.94,3.08,1.1400000000000001
17:45:35,2.45,2.49,0.040000000000000036
17:45:40,1.99,2.41,0.42000000000000015
17:45:45,1.92,2.92,1.0
17:45:50,2.25,2.82,0.5699999999999998
17:45:55,1.94,2.55,0.6099999999999999
17:46:00,1.62,3.17,1.5499999999999998
17:46:05,1.78,2.75,0.97
17:46:10,2.17,2.53,0.3599999999999999
17:46:15,1.91,2.7,0.7900000000000003
17:46:20,1.51,2.74,1.2300000000000002
17:46:25,2.05,3.05,1.0
17:46:30,2.22,3.15,0.9299999999999997
17:46:35,2.11,3.05,0.94
17:46:40,1.94,2.91,0.9700000000000002
17:46:45,2.29,2.29,0.0
17:46:50,1.87,3.19,1.3199999999999998
17:46:55,2.16,2.54,0.3799999999999999
17:47:00,1.55,2.95,1.4000000000000001
17:47:05,1.8,2.29,0.49
17:47:10,1.57,2.82,1.2499999999999998
17:47:15,2.38,2.71,0.33000000000000007
17:47:20,2.14,2.29,0.1499999999999999
17:47:25,1.98,2.76,0.7799999999999998
17:47:30,1.81,3.24,1.4300000000000002
17:47:35,2.19,3.18,0.9900000000000002
17:47:40,2.09,2.27,0.18000000000000016
17:47:45,1.76,2.96,1.2
17:47:50,1.73,3.03,1.2999999999999998
17:47:55,1.84,2.46,0.6199999999999999
17:48:00,1.63,2.45,0.8200000000000003
17:48:05,2.34,2.45,0.11000000000000032
17:48:10,1.72,3.12,1.4000000000000001
17:48:15,1.77,3.22,1.4500000000000002
17:48:20,1.89,2.62,0.7300000000000002
17:48:25,1.68,2.35,0.6700000000000002
17:48:30,1.86,2.78,0.9199999999999997
17:48:35,1.76,3.22,1.4600000000000002
17:48:40,1.71,2.57,0.8599999999999999
17:48:45,1.85,3.1,1.25
17:48:50,1.72,3.18,1.4600000000000002
17:48:55,2.03,2.37,0.3400000000000003
17:49:00,1.64,2.72,1.0800000000000003
17:49:05,2.32,2.27,-0.04999999999999982
17:49:10,2.47,2.64,0.16999999999999993
17:49:15,1.59,2.78,1.1899999999999997
17:49:20,2.4,2.48,0.08000000000000007
17:49:25,2.4,2.74,0.3400000000000003
17:49:30,1.82,2.84,1.0199999999999998
17:49:35,1.79,2.76,0.9699999999999998
17:49:40,1.98,2.48,0.5
17:49:45,2.16,3.15,0.9899999999999998
17:49:50,1.71,2.66,0.9500000000000002
17:49:55,1.62,2.73,1.1099999999999999
17:50:00,2.43,3.14,0.71
17:50:05,1.72,2.47,0.7500000000000002
17:50:10,2.35,2.35,0.0
17:50:15,1.57,2.58,1.01
17:50:20,1.96,2.72,0.7600000000000002
17:50:25,2.07,2.47,0.40000000000000036
17:50:30,2.29,2.74,0.4500000000000002
17:50:35,1.84,2.61,0.7699999999999998
17:50:40,2.39,3.23,0.8399999999999999
17:50:45,1.57,2.81,1.24
17:50:50,1.79,2.43,0.6400000000000001
17:50:55,2.09,2.62,0.5300000000000002
17:51:00,2.35,2.38,0.029999999999999805
17:51:05,1.58,2.83,1.25
17:51:10,1.95,3.03,1.0799999999999998
17:51:15,1.58,2.49,0.9100000000000001
17:51:20,2.39,2.34,-0.050000000000000266
17:51:25,2.12,2.35,0.22999999999999998
17:51:30,2.46,2.44,-0.020000000000000018
17:51:35,2.37,2.94,0.5699999999999998
17:51:40,2.49,2.8,0.3099999999999996
17:51:45,1.72,2.47,0.7500000000000002
17:51:50,1.57,2.66,1.09
17:51:55,1.98,2.91,0.9300000000000002
17:52:00,2.38,2.91,0.5300000000000002
17:52:05,2.24,3.06,0.8199999999999998
17:52:10,1.73,2.43,0.7000000000000002
17:52:15,1.65,2.33,0.6800000000000002
17:52:20,2.21,3.09,0.8799999999999999
17:52:25,1.95,2.55,0.5999999999999999
17:52:30,1.64,2.59,0.95
17:52:35,2.45,2.47,0.020000000000000018
17:52:40,1.97,3.1,1.1300000000000001
17:52:45,2.49,2.28,-0.2100000000000004
17:52:50,2.42,2.45,0.03000000000000025
17:52:55,2.14,2.95,0.81
17:53:00,1.98,3.08,1.1
17:53:05,1.84,2.54,0.7
17:53:10,1.59,2.75,1.16
17:53:15,2.07,2.31,0.2400000000000002
17:53:20,2.45,2.79,0.33999999999999986
17:53:25,2.4,2.71,0.31000000000000005
17:53:30,2.29,2.71,0.41999999999999993
17:53:35,2.45,2.87,0.41999999999999993
17:53:40,2.34,2.59,0.25
17:53:45,2.11,3.05,0.94
17:53:50,2.07,2.6,0.5300000000000002
17:53:55,2.46,2.5,0.040000000000000036
17:54:00,2.32,2.27,-0.04999999999999982
17:54:05,2.28,3.0,0.7200000000000002
17:54:10,1.61,2.47,0.8600000000000001
17:54:15,2.21,3.19,0.98
17:54:20,1.9,2.67,0.77
17:54:25,1.59,2.86,1.2699999999999998
17:54:30,2.18,2.86,0.6799999999999997
17:54:35,2.49,2.97,0.48
17:54:40,2.02,2.68,0.6600000000000001
17:54:45,1.72,2.4,0.6799999999999999
17:54:50,2.07,2.96,0.8900000000000001
17:54:55,1.51,3.22,1.7100000000000002
17:55:00,1.76,2.49,0.7300000000000002
17:55:05,2.35,2.28,-0.07000000000000028
17:55:10,1.89,3.12,1.2300000000000002
17:55:15,1.57,2.67,1.0999999999999999
17:55:20,1.95,2.76,0.8099999999999998
17:55:25,2.43,3.08,0.6499999999999999
17:55:30,1.9,2.73,0.8300000000000001
17:55:35,2.15,2.27,0.1200000000000001
17:55:40,1.98,2.55,0.5699999999999998
17:55:45,1.86,3.06,1.2
17:55:50,1.95,3.15,1.2
17:55:55,1.53,3.04,1.51
17:56:00,2.46,3.09,0.6299999999999999
17:56:05,2.33,2.93,0.6000000000000001
17:56:10,2.3,3.18,0.8800000000000003
17:56:15,2.41,2.3,-0.11000000000000032
17:56:20,1.89,3.0,1.11
17:56:25,2.21,3.03,0.8199999999999998
17:56:30,2.27,2.37,0.10000000000000009
17:56:35,2.1,2.41,0.31000000000000005
17:56:40,2.17,2.79,0.6200000000000001
17:56:45,2.3,2.29,-0.009999999999999787
17:56:50,1.88,2.74,0.8600000000000003
17:56:55,1.63,2.59,0.96
17:57:00,1.68,3.0,1.32
17:57:05,1.72,2.34,0.6199999999999999
17:57:10,1.66,2.54,0.8800000000000001
17:57:15,1.55,2.3,0.7499999999999998
17:57:20,2.49,2.66,0.16999999999999993
17:57:25,2.05,2.63,0.5800000000000001
17:57:30,1.98,2.72,0.7400000000000002
17:57:35,2.49,2.56,0.06999999999999984
17:57:40,2.36,3.12,0.7600000000000002
17:57:45,2.05,2.34,0.29000000000000004
17:57:50,2.02,3.16,1.1400000000000001
17:57:55,1.7,3.24,1.5400000000000003
17:58:00,1.71,2.92,1.21
17:58:05,1.56,2.52,0.96
17:58:10,1.85,3.01,1.1599999999999997
17:58:15,2.29,3.06,0.77
17:58:20,1.65,3.05,1.4
17:58:25,2.15,3.02,0.8700000000000001
17:58:30,1.66,3.19,1.53
17:58:35,1.91,2.84,0.9299999999999999
17:58:40,1.64,2.86,1.22
17:58:45,1.6,2.58,0.98
17:58:50,1.76,2.6,0.8400000000000001
17:58:55,2.12,3.05,0.9299999999999997
17:59:00,1.91,3.02,1.11
17:59:05,2.27,2.65,0.3799999999999999
17:59:10,1.93,2.34,0.4099999999999999
17:59:15,2.22,2.61,0.3899999999999997
17:59:20,2.34,2.86,0.52
17:59:25,1.81,2.67,0.8599999999999999
17:59:30,2.14,3.15,1.0099999999999998
17:59:35,1.95,2.74,0.7900000000000003
17:59:40,1.57,2.64,1.07
17:59:45,2.09,2.4,0.31000000000000005
17:59:50,1.58,2.62,1.04
17:59:55,2.46,3.17,0.71
18:00:00,1.87,2.15,0.2799999999999998
18:00:05,2.08,2.39,0.31000000000000005
18:00:10,2.06,2.12,0.06000000000000005
18:00:15,1.95,2.29,0.3400000000000001
18:00:20,1.58,1.57,-0.010000000000000009
18:00:25,2.1,2.21,0.10999999999999988
18:00:30,1.7,2.04,0.3400000000000001
18:00:35,1.51,1.89,0.3799999999999999
18:00:40,1.7,2.33,0.6300000000000001
18:00:45,1.79,1.5,-0.29000000000000004
18:00:50,1.74,2.26,0.5199999999999998
18:00:55,1.9,1.83,-0.06999999999999984
18:01:00,2.21,2.26,0.04999999999999982
18:01:05,2.29,2.18,-0.10999999999999988
18:01:10,1.58,2.23,0.6499999999999999
18:01:15,2.12,2.03,-0.0900000000000003
18:01:20,2.32,1.63,-0.69
18:01:25,1.66,2.46,0.8
18:01:30,1.52,2.34,0.8199999999999998
